index,unit1_rgb,unit1_beam_32,unit1_beam_64
1681,../../../Scenario9/unit1/camera_data/image_BS2_16277_17_10_17.jpg,17,33
721,../../../Scenario9/unit1/camera_data/image_BS2_8500_16_55_52.jpg,3,6
292,../../../Scenario9/unit1/camera_data/image_BS2_4806_16_49_02.jpg,32,62
541,../../../Scenario9/unit1/camera_data/image_BS2_6816_16_52_45.jpg,14,28
4460,../../../Scenario9/unit1/camera_data/image_BS2_36635_17_48_00.jpg,31,60
2233,../../../Scenario9/unit1/camera_data/image_BS2_20319_17_17_46.jpg,28,55
1037,../../../Scenario9/unit1/camera_data/image_BS2_10485_16_59_33.jpg,24,47
4545,../../../Scenario9/unit1/camera_data/image_BS2_37205_17_49_04.jpg,30,59
1048,../../../Scenario9/unit1/camera_data/image_BS2_10496_16_59_34.jpg,31,62
2923,../../../Scenario9/unit1/camera_data/image_BS2_25440_17_27_16.jpg,15,29
5260,../../../Scenario9/unit1/camera_data/image_BS2_43202_18_00_10.jpg,4,6
2316,../../../Scenario9/unit1/camera_data/image_BS2_20951_17_18_57.jpg,19,37
4178,../../../Scenario9/unit1/camera_data/image_BS2_34648_17_44_19.jpg,20,39
61,../../../Scenario9/unit1/camera_data/image_BS2_3048_16_45_46.jpg,13,26
1600,../../../Scenario9/unit1/camera_data/image_BS2_15911_17_09_36.jpg,2,2
5940,../../../Scenario9/unit1/camera_data/image_BS2_47741_18_08_35.jpg,14,27
1190,../../../Scenario9/unit1/camera_data/image_BS2_12159_17_02_39.jpg,8,16
4829,../../../Scenario9/unit1/camera_data/image_BS2_39189_17_52_44.jpg,27,54
4396,../../../Scenario9/unit1/camera_data/image_BS2_36316_17_47_25.jpg,11,21
5492,../../../Scenario9/unit1/camera_data/image_BS2_44652_18_02_51.jpg,21,40
2444,../../../Scenario9/unit1/camera_data/image_BS2_21888_17_20_41.jpg,12,23
2950,../../../Scenario9/unit1/camera_data/image_BS2_25733_17_27_48.jpg,2,2
536,../../../Scenario9/unit1/camera_data/image_BS2_6811_16_52_45.jpg,11,20
4740,../../../Scenario9/unit1/camera_data/image_BS2_38609_17_51_40.jpg,25,48
5335,../../../Scenario9/unit1/camera_data/image_BS2_43721_18_01_08.jpg,2,2
5331,../../../Scenario9/unit1/camera_data/image_BS2_43717_18_01_07.jpg,8,15
3283,../../../Scenario9/unit1/camera_data/image_BS2_27925_17_31_52.jpg,6,11
4045,../../../Scenario9/unit1/camera_data/image_BS2_33295_17_41_49.jpg,25,49
582,../../../Scenario9/unit1/camera_data/image_BS2_7149_16_53_22.jpg,3,6
3925,../../../Scenario9/unit1/camera_data/image_BS2_32272_17_39_55.jpg,31,62
196,../../../Scenario9/unit1/camera_data/image_BS2_4219_16_47_56.jpg,7,13
1264,../../../Scenario9/unit1/camera_data/image_BS2_12536_17_03_21.jpg,26,52
173,../../../Scenario9/unit1/camera_data/image_BS2_3927_16_47_24.jpg,24,46
3950,../../../Scenario9/unit1/camera_data/image_BS2_32634_17_40_35.jpg,14,27
3276,../../../Scenario9/unit1/camera_data/image_BS2_27918_17_31_51.jpg,2,2
4540,../../../Scenario9/unit1/camera_data/image_BS2_37200_17_49_03.jpg,28,54
2570,../../../Scenario9/unit1/camera_data/image_BS2_22870_17_22_30.jpg,3,6
925,../../../Scenario9/unit1/camera_data/image_BS2_9813_16_58_18.jpg,8,16
2751,../../../Scenario9/unit1/camera_data/image_BS2_24001_17_24_36.jpg,28,52
1014,../../../Scenario9/unit1/camera_data/image_BS2_10462_16_59_30.jpg,3,5
4547,../../../Scenario9/unit1/camera_data/image_BS2_37207_17_49_04.jpg,32,62
1174,../../../Scenario9/unit1/camera_data/image_BS2_12143_17_02_37.jpg,2,2
1563,../../../Scenario9/unit1/camera_data/image_BS2_15543_17_08_55.jpg,6,11
2598,../../../Scenario9/unit1/camera_data/image_BS2_22898_17_22_33.jpg,32,62
1642,../../../Scenario9/unit1/camera_data/image_BS2_15953_17_09_41.jpg,27,54
5590,../../../Scenario9/unit1/camera_data/image_BS2_45464_18_04_22.jpg,2,2
5769,../../../Scenario9/unit1/camera_data/image_BS2_46604_18_06_28.jpg,3,6
1431,../../../Scenario9/unit1/camera_data/image_BS2_14660_17_07_17.jpg,2,3
5023,../../../Scenario9/unit1/camera_data/image_BS2_40823_17_55_46.jpg,24,47
3868,../../../Scenario9/unit1/camera_data/image_BS2_31958_17_39_20.jpg,24,47
4326,../../../Scenario9/unit1/camera_data/image_BS2_35597_17_46_05.jpg,28,55
5901,../../../Scenario9/unit1/camera_data/image_BS2_47452_18_08_03.jpg,15,29
3586,../../../Scenario9/unit1/camera_data/image_BS2_29840_17_35_25.jpg,30,60
3445,../../../Scenario9/unit1/camera_data/image_BS2_28885_17_33_39.jpg,28,54
3161,../../../Scenario9/unit1/camera_data/image_BS2_26967_17_30_05.jpg,20,39
1240,../../../Scenario9/unit1/camera_data/image_BS2_12512_17_03_18.jpg,11,21
5710,../../../Scenario9/unit1/camera_data/image_BS2_46057_18_05_28.jpg,30,59
416,../../../Scenario9/unit1/camera_data/image_BS2_5738_16_50_45.jpg,32,62
4558,../../../Scenario9/unit1/camera_data/image_BS2_37420_17_49_27.jpg,6,11
5565,../../../Scenario9/unit1/camera_data/image_BS2_45195_18_03_52.jpg,15,29
983,../../../Scenario9/unit1/camera_data/image_BS2_10140_16_58_55.jpg,17,34
1165,../../../Scenario9/unit1/camera_data/image_BS2_11468_17_01_22.jpg,28,54
1780,../../../Scenario9/unit1/camera_data/image_BS2_17101_17_11_49.jpg,30,58
5407,../../../Scenario9/unit1/camera_data/image_BS2_44061_18_01_46.jpg,22,43
2879,../../../Scenario9/unit1/camera_data/image_BS2_25147_17_26_43.jpg,16,31
587,../../../Scenario9/unit1/camera_data/image_BS2_7154_16_53_23.jpg,7,13
596,../../../Scenario9/unit1/camera_data/image_BS2_7163_16_53_24.jpg,14,27
1812,../../../Scenario9/unit1/camera_data/image_BS2_17441_17_12_26.jpg,20,39
813,../../../Scenario9/unit1/camera_data/image_BS2_9133_16_57_03.jpg,2,2
1950,../../../Scenario9/unit1/camera_data/image_BS2_18406_17_14_14.jpg,30,60
5604,../../../Scenario9/unit1/camera_data/image_BS2_45478_18_04_23.jpg,10,19
1168,../../../Scenario9/unit1/camera_data/image_BS2_11471_17_01_23.jpg,30,60
1931,../../../Scenario9/unit1/camera_data/image_BS2_18387_17_14_11.jpg,12,23
221,../../../Scenario9/unit1/camera_data/image_BS2_4244_16_47_59.jpg,32,62
1066,../../../Scenario9/unit1/camera_data/image_BS2_10809_17_00_09.jpg,10,19
5856,../../../Scenario9/unit1/camera_data/image_BS2_47161_18_07_30.jpg,10,20
1693,../../../Scenario9/unit1/camera_data/image_BS2_16289_17_10_18.jpg,28,55
4069,../../../Scenario9/unit1/camera_data/image_BS2_33590_17_42_22.jpg,4,7
2908,../../../Scenario9/unit1/camera_data/image_BS2_25425_17_27_14.jpg,2,2
2014,../../../Scenario9/unit1/camera_data/image_BS2_19028_17_15_23.jpg,9,17
3947,../../../Scenario9/unit1/camera_data/image_BS2_32631_17_40_35.jpg,11,21
775,../../../Scenario9/unit1/camera_data/image_BS2_8787_16_56_24.jpg,11,21
306,../../../Scenario9/unit1/camera_data/image_BS2_5066_16_49_31.jpg,11,22
440,../../../Scenario9/unit1/camera_data/image_BS2_6063_16_51_21.jpg,20,39
714,../../../Scenario9/unit1/camera_data/image_BS2_8239_16_55_23.jpg,32,62
5453,../../../Scenario9/unit1/camera_data/image_BS2_44357_18_02_19.jpg,20,39
2998,../../../Scenario9/unit1/camera_data/image_BS2_26052_17_28_24.jpg,2,4
4613,../../../Scenario9/unit1/camera_data/image_BS2_37702_17_49_59.jpg,27,54
1025,../../../Scenario9/unit1/camera_data/image_BS2_10473_16_59_32.jpg,12,23
3141,../../../Scenario9/unit1/camera_data/image_BS2_26947_17_30_03.jpg,3,6
1083,../../../Scenario9/unit1/camera_data/image_BS2_10826_17_00_11.jpg,26,51
2728,../../../Scenario9/unit1/camera_data/image_BS2_23978_17_24_33.jpg,8,2
3515,../../../Scenario9/unit1/camera_data/image_BS2_29516_17_34_49.jpg,11,20
2294,../../../Scenario9/unit1/camera_data/image_BS2_20678_17_18_26.jpg,31,62
735,../../../Scenario9/unit1/camera_data/image_BS2_8514_16_55_54.jpg,17,34
1675,../../../Scenario9/unit1/camera_data/image_BS2_16271_17_10_16.jpg,10,20
2978,../../../Scenario9/unit1/camera_data/image_BS2_25761_17_27_51.jpg,28,55
4159,../../../Scenario9/unit1/camera_data/image_BS2_34629_17_44_17.jpg,2,4
4569,../../../Scenario9/unit1/camera_data/image_BS2_37431_17_49_29.jpg,20,39
4007,../../../Scenario9/unit1/camera_data/image_BS2_32988_17_41_15.jpg,23,46
4815,../../../Scenario9/unit1/camera_data/image_BS2_39175_17_52_43.jpg,12,23
3400,../../../Scenario9/unit1/camera_data/image_BS2_28566_17_33_03.jpg,27,54
2114,../../../Scenario9/unit1/camera_data/image_BS2_19647_17_16_32.jpg,12,22
5261,../../../Scenario9/unit1/camera_data/image_BS2_43203_18_00_10.jpg,4,7
1611,../../../Scenario9/unit1/camera_data/image_BS2_15922_17_09_37.jpg,7,13
1644,../../../Scenario9/unit1/camera_data/image_BS2_15955_17_09_41.jpg,28,55
1220,../../../Scenario9/unit1/camera_data/image_BS2_12492_17_03_16.jpg,8,15
1605,../../../Scenario9/unit1/camera_data/image_BS2_15916_17_09_37.jpg,3,6
358,../../../Scenario9/unit1/camera_data/image_BS2_5381_16_50_06.jpg,25,49
3261,../../../Scenario9/unit1/camera_data/image_BS2_27635_17_31_20.jpg,28,55
531,../../../Scenario9/unit1/camera_data/image_BS2_6806_16_52_44.jpg,7,13
5109,../../../Scenario9/unit1/camera_data/image_BS2_41669_17_57_20.jpg,25,48
5737,../../../Scenario9/unit1/camera_data/image_BS2_46318_18_05_57.jpg,15,28
1094,../../../Scenario9/unit1/camera_data/image_BS2_10837_17_00_12.jpg,31,62
1766,../../../Scenario9/unit1/camera_data/image_BS2_17087_17_11_47.jpg,19,36
4609,../../../Scenario9/unit1/camera_data/image_BS2_37698_17_49_58.jpg,23,45
2445,../../../Scenario9/unit1/camera_data/image_BS2_21889_17_20_41.jpg,14,27
1936,../../../Scenario9/unit1/camera_data/image_BS2_18392_17_14_12.jpg,18,34
986,../../../Scenario9/unit1/camera_data/image_BS2_10143_16_58_55.jpg,20,39
4833,../../../Scenario9/unit1/camera_data/image_BS2_39193_17_52_45.jpg,29,57
3746,../../../Scenario9/unit1/camera_data/image_BS2_30984_17_37_32.jpg,26,51
4727,../../../Scenario9/unit1/camera_data/image_BS2_38596_17_51_38.jpg,11,22
5793,../../../Scenario9/unit1/camera_data/image_BS2_46628_18_06_31.jpg,30,58
2999,../../../Scenario9/unit1/camera_data/image_BS2_26053_17_28_24.jpg,3,4
2338,../../../Scenario9/unit1/camera_data/image_BS2_21232_17_19_28.jpg,8,2
5832,../../../Scenario9/unit1/camera_data/image_BS2_46904_18_07_02.jpg,27,53
5420,../../../Scenario9/unit1/camera_data/image_BS2_44074_18_01_47.jpg,30,60
5051,../../../Scenario9/unit1/camera_data/image_BS2_41352_17_56_45.jpg,11,22
3128,../../../Scenario9/unit1/camera_data/image_BS2_26690_17_29_35.jpg,32,62
4220,../../../Scenario9/unit1/camera_data/image_BS2_34947_17_44_53.jpg,17,33
5021,../../../Scenario9/unit1/camera_data/image_BS2_40821_17_55_46.jpg,22,44
1289,../../../Scenario9/unit1/camera_data/image_BS2_13224_17_04_38.jpg,4,7
3287,../../../Scenario9/unit1/camera_data/image_BS2_27929_17_31_52.jpg,8,16
138,../../../Scenario9/unit1/camera_data/image_BS2_3605_16_46_48.jpg,23,45
974,../../../Scenario9/unit1/camera_data/image_BS2_10131_16_58_54.jpg,9,17
5282,../../../Scenario9/unit1/camera_data/image_BS2_43224_18_00_13.jpg,26,51
1649,../../../Scenario9/unit1/camera_data/image_BS2_15960_17_09_42.jpg,30,59
3345,../../../Scenario9/unit1/camera_data/image_BS2_28260_17_32_29.jpg,19,34
3408,../../../Scenario9/unit1/camera_data/image_BS2_28574_17_33_04.jpg,31,62
616,../../../Scenario9/unit1/camera_data/image_BS2_7183_16_53_26.jpg,28,55
4475,../../../Scenario9/unit1/camera_data/image_BS2_36907_17_48_30.jpg,6,11
5957,../../../Scenario9/unit1/camera_data/image_BS2_47758_18_08_37.jpg,30,59
1859,../../../Scenario9/unit1/camera_data/image_BS2_17748_17_13_00.jpg,28,55
4958,../../../Scenario9/unit1/camera_data/image_BS2_40336_17_54_52.jpg,31,61
5074,../../../Scenario9/unit1/camera_data/image_BS2_41375_17_56_47.jpg,31,62
4202,../../../Scenario9/unit1/camera_data/image_BS2_34929_17_44_51.jpg,2,2
1712,../../../Scenario9/unit1/camera_data/image_BS2_16774_17_11_12.jpg,6,11
2269,../../../Scenario9/unit1/camera_data/image_BS2_20653_17_18_23.jpg,15,29
5812,../../../Scenario9/unit1/camera_data/image_BS2_46884_18_07_00.jpg,8,15
5747,../../../Scenario9/unit1/camera_data/image_BS2_46328_18_05_58.jpg,24,47
2425,../../../Scenario9/unit1/camera_data/image_BS2_21603_17_20_09.jpg,32,62
159,../../../Scenario9/unit1/camera_data/image_BS2_3913_16_47_22.jpg,5,9
4893,../../../Scenario9/unit1/camera_data/image_BS2_40046_17_54_19.jpg,14,27
4233,../../../Scenario9/unit1/camera_data/image_BS2_34960_17_44_54.jpg,28,54
1367,../../../Scenario9/unit1/camera_data/image_BS2_13770_17_05_38.jpg,24,47
415,../../../Scenario9/unit1/camera_data/image_BS2_5737_16_50_45.jpg,31,62
2774,../../../Scenario9/unit1/camera_data/image_BS2_24522_17_25_34.jpg,2,4
3971,../../../Scenario9/unit1/camera_data/image_BS2_32655_17_40_38.jpg,28,55
2331,../../../Scenario9/unit1/camera_data/image_BS2_20966_17_18_58.jpg,31,62
4146,../../../Scenario9/unit1/camera_data/image_BS2_33983_17_43_05.jpg,30,59
3402,../../../Scenario9/unit1/camera_data/image_BS2_28568_17_33_03.jpg,28,55
3989,../../../Scenario9/unit1/camera_data/image_BS2_32970_17_41_13.jpg,2,2
2698,../../../Scenario9/unit1/camera_data/image_BS2_23700_17_24_02.jpg,8,16
3587,../../../Scenario9/unit1/camera_data/image_BS2_29841_17_35_25.jpg,31,62
4418,../../../Scenario9/unit1/camera_data/image_BS2_36338_17_47_27.jpg,32,62
1041,../../../Scenario9/unit1/camera_data/image_BS2_10489_16_59_33.jpg,27,54
5557,../../../Scenario9/unit1/camera_data/image_BS2_45187_18_03_51.jpg,6,11
3260,../../../Scenario9/unit1/camera_data/image_BS2_27634_17_31_20.jpg,28,54
3273,../../../Scenario9/unit1/camera_data/image_BS2_27647_17_31_21.jpg,32,62
4224,../../../Scenario9/unit1/camera_data/image_BS2_34951_17_44_53.jpg,22,43
5154,../../../Scenario9/unit1/camera_data/image_BS2_41957_17_57_52.jpg,24,47
509,../../../Scenario9/unit1/camera_data/image_BS2_6425_16_52_02.jpg,31,61
4138,../../../Scenario9/unit1/camera_data/image_BS2_33975_17_43_04.jpg,24,47
4848,../../../Scenario9/unit1/camera_data/image_BS2_39462_17_53_14.jpg,4,6
4411,../../../Scenario9/unit1/camera_data/image_BS2_36331_17_47_26.jpg,27,53
2449,../../../Scenario9/unit1/camera_data/image_BS2_21893_17_20_41.jpg,19,36
1782,../../../Scenario9/unit1/camera_data/image_BS2_17103_17_11_49.jpg,30,60
4849,../../../Scenario9/unit1/camera_data/image_BS2_39463_17_53_15.jpg,4,7
2986,../../../Scenario9/unit1/camera_data/image_BS2_25769_17_27_52.jpg,32,63
5297,../../../Scenario9/unit1/camera_data/image_BS2_43462_18_00_39.jpg,2,3
2932,../../../Scenario9/unit1/camera_data/image_BS2_25449_17_27_17.jpg,25,49
3069,../../../Scenario9/unit1/camera_data/image_BS2_26404_17_29_03.jpg,16,31
3420,../../../Scenario9/unit1/camera_data/image_BS2_28860_17_33_36.jpg,4,8
4407,../../../Scenario9/unit1/camera_data/image_BS2_36327_17_47_26.jpg,24,48
544,../../../Scenario9/unit1/camera_data/image_BS2_6819_16_52_45.jpg,17,33
3133,../../../Scenario9/unit1/camera_data/image_BS2_26695_17_29_35.jpg,32,63
4469,../../../Scenario9/unit1/camera_data/image_BS2_36901_17_48_30.jpg,2,2
224,../../../Scenario9/unit1/camera_data/image_BS2_4490_16_48_27.jpg,2,2
4658,../../../Scenario9/unit1/camera_data/image_BS2_37968_17_50_28.jpg,30,62
4333,../../../Scenario9/unit1/camera_data/image_BS2_35604_17_46_06.jpg,31,62
1403,../../../Scenario9/unit1/camera_data/image_BS2_14060_17_06_10.jpg,15,29
4031,../../../Scenario9/unit1/camera_data/image_BS2_33281_17_41_47.jpg,9,17
1873,../../../Scenario9/unit1/camera_data/image_BS2_18061_17_13_35.jpg,8,15
3873,../../../Scenario9/unit1/camera_data/image_BS2_31963_17_39_21.jpg,28,55
2137,../../../Scenario9/unit1/camera_data/image_BS2_19670_17_16_34.jpg,26,52
181,../../../Scenario9/unit1/camera_data/image_BS2_3935_16_47_25.jpg,30,59
3061,../../../Scenario9/unit1/camera_data/image_BS2_26396_17_29_02.jpg,8,15
2174,../../../Scenario9/unit1/camera_data/image_BS2_19998_17_17_11.jpg,19,37
2779,../../../Scenario9/unit1/camera_data/image_BS2_24527_17_25_34.jpg,5,10
5038,../../../Scenario9/unit1/camera_data/image_BS2_41339_17_56_43.jpg,8,15
3114,../../../Scenario9/unit1/camera_data/image_BS2_26676_17_29_33.jpg,20,39
1323,../../../Scenario9/unit1/camera_data/image_BS2_13258_17_04_41.jpg,27,54
3451,../../../Scenario9/unit1/camera_data/image_BS2_28891_17_33_39.jpg,32,62
4097,../../../Scenario9/unit1/camera_data/image_BS2_33618_17_42_25.jpg,30,59
540,../../../Scenario9/unit1/camera_data/image_BS2_6815_16_52_45.jpg,14,26
290,../../../Scenario9/unit1/camera_data/image_BS2_4804_16_49_01.jpg,31,62
5830,../../../Scenario9/unit1/camera_data/image_BS2_46902_18_07_02.jpg,26,50
4437,../../../Scenario9/unit1/camera_data/image_BS2_36612_17_47_58.jpg,10,19
976,../../../Scenario9/unit1/camera_data/image_BS2_10133_16_58_54.jpg,11,21
2405,../../../Scenario9/unit1/camera_data/image_BS2_21583_17_20_07.jpg,15,29
5465,../../../Scenario9/unit1/camera_data/image_BS2_44369_18_02_20.jpg,30,60
3702,../../../Scenario9/unit1/camera_data/image_BS2_30698_17_37_00.jpg,23,46
4790,../../../Scenario9/unit1/camera_data/image_BS2_38897_17_52_12.jpg,28,56
4114,../../../Scenario9/unit1/camera_data/image_BS2_33951_17_43_02.jpg,3,5
42,../../../Scenario9/unit1/camera_data/image_BS2_2721_16_45_10.jpg,31,62
5080,../../../Scenario9/unit1/camera_data/image_BS2_41640_17_57_17.jpg,2,3
3651,../../../Scenario9/unit1/camera_data/image_BS2_30392_17_36_26.jpg,16,30
5156,../../../Scenario9/unit1/camera_data/image_BS2_41959_17_57_52.jpg,26,51
3572,../../../Scenario9/unit1/camera_data/image_BS2_29826_17_35_23.jpg,22,43
4447,../../../Scenario9/unit1/camera_data/image_BS2_36622_17_47_59.jpg,21,41
5882,../../../Scenario9/unit1/camera_data/image_BS2_47187_18_07_33.jpg,31,62
4249,../../../Scenario9/unit1/camera_data/image_BS2_35230_17_45_24.jpg,2,2
2847,../../../Scenario9/unit1/camera_data/image_BS2_24858_17_26_11.jpg,30,59
2931,../../../Scenario9/unit1/camera_data/image_BS2_25448_17_27_16.jpg,24,47
3813,../../../Scenario9/unit1/camera_data/image_BS2_31648_17_38_46.jpg,12,24
5831,../../../Scenario9/unit1/camera_data/image_BS2_46903_18_07_02.jpg,26,51
5696,../../../Scenario9/unit1/camera_data/image_BS2_46043_18_05_26.jpg,19,37
877,../../../Scenario9/unit1/camera_data/image_BS2_9461_16_57_39.jpg,9,17
2384,../../../Scenario9/unit1/camera_data/image_BS2_21278_17_19_33.jpg,32,62
1392,../../../Scenario9/unit1/camera_data/image_BS2_14049_17_06_09.jpg,3,6
3686,../../../Scenario9/unit1/camera_data/image_BS2_30682_17_36_58.jpg,7,13
507,../../../Scenario9/unit1/camera_data/image_BS2_6423_16_52_01.jpg,30,59
4503,../../../Scenario9/unit1/camera_data/image_BS2_36935_17_48_34.jpg,30,60
1015,../../../Scenario9/unit1/camera_data/image_BS2_10463_16_59_31.jpg,4,7
3832,../../../Scenario9/unit1/camera_data/image_BS2_31667_17_38_48.jpg,30,59
388,../../../Scenario9/unit1/camera_data/image_BS2_5710_16_50_42.jpg,9,17
3374,../../../Scenario9/unit1/camera_data/image_BS2_28540_17_33_00.jpg,3,4
308,../../../Scenario9/unit1/camera_data/image_BS2_5068_16_49_31.jpg,14,28
1337,../../../Scenario9/unit1/camera_data/image_BS2_13740_17_05_35.jpg,2,3
1864,../../../Scenario9/unit1/camera_data/image_BS2_17753_17_13_01.jpg,30,59
1328,../../../Scenario9/unit1/camera_data/image_BS2_13263_17_04_42.jpg,30,58
4379,../../../Scenario9/unit1/camera_data/image_BS2_35930_17_46_42.jpg,32,62
3631,../../../Scenario9/unit1/camera_data/image_BS2_30119_17_35_56.jpg,32,62
1256,../../../Scenario9/unit1/camera_data/image_BS2_12528_17_03_20.jpg,22,42
4494,../../../Scenario9/unit1/camera_data/image_BS2_36926_17_48_33.jpg,23,48
341,../../../Scenario9/unit1/camera_data/image_BS2_5364_16_50_04.jpg,9,17
1802,../../../Scenario9/unit1/camera_data/image_BS2_17431_17_12_25.jpg,9,17
5501,../../../Scenario9/unit1/camera_data/image_BS2_44661_18_02_52.jpg,28,55
1956,../../../Scenario9/unit1/camera_data/image_BS2_18412_17_14_14.jpg,32,62
5223,../../../Scenario9/unit1/camera_data/image_BS2_42508_17_58_53.jpg,12,23
3998,../../../Scenario9/unit1/camera_data/image_BS2_32979_17_41_14.jpg,11,22
2005,../../../Scenario9/unit1/camera_data/image_BS2_19019_17_15_22.jpg,2,3
2596,../../../Scenario9/unit1/camera_data/image_BS2_22896_17_22_33.jpg,30,59
748,../../../Scenario9/unit1/camera_data/image_BS2_8527_16_55_55.jpg,29,57
4162,../../../Scenario9/unit1/camera_data/image_BS2_34632_17_44_17.jpg,4,6
4986,../../../Scenario9/unit1/camera_data/image_BS2_40586_17_55_19.jpg,25,49
4532,../../../Scenario9/unit1/camera_data/image_BS2_37192_17_49_02.jpg,19,38
2054,../../../Scenario9/unit1/camera_data/image_BS2_19330_17_15_56.jpg,7,13
3838,../../../Scenario9/unit1/camera_data/image_BS2_31673_17_38_49.jpg,32,62
1504,../../../Scenario9/unit1/camera_data/image_BS2_14970_17_07_52.jpg,31,62
4951,../../../Scenario9/unit1/camera_data/image_BS2_40329_17_54_51.jpg,29,58
3962,../../../Scenario9/unit1/camera_data/image_BS2_32646_17_40_37.jpg,24,46
1781,../../../Scenario9/unit1/camera_data/image_BS2_17102_17_11_49.jpg,30,59
3485,../../../Scenario9/unit1/camera_data/image_BS2_29178_17_34_11.jpg,24,46
766,../../../Scenario9/unit1/camera_data/image_BS2_8778_16_56_23.jpg,4,7
4580,../../../Scenario9/unit1/camera_data/image_BS2_37442_17_49_30.jpg,30,59
926,../../../Scenario9/unit1/camera_data/image_BS2_9814_16_58_18.jpg,9,17
857,../../../Scenario9/unit1/camera_data/image_BS2_9177_16_57_08.jpg,31,62
2621,../../../Scenario9/unit1/camera_data/image_BS2_23157_17_23_02.jpg,19,37
5810,../../../Scenario9/unit1/camera_data/image_BS2_46882_18_06_59.jpg,6,11
1271,../../../Scenario9/unit1/camera_data/image_BS2_12543_17_03_22.jpg,30,59
5133,../../../Scenario9/unit1/camera_data/image_BS2_41936_17_57_49.jpg,6,11
1840,../../../Scenario9/unit1/camera_data/image_BS2_17729_17_12_58.jpg,11,21
1115,../../../Scenario9/unit1/camera_data/image_BS2_11125_17_00_44.jpg,15,29
5626,../../../Scenario9/unit1/camera_data/image_BS2_45500_18_04_26.jpg,30,58
3184,../../../Scenario9/unit1/camera_data/image_BS2_27241_17_30_36.jpg,2,2
752,../../../Scenario9/unit1/camera_data/image_BS2_8531_16_55_56.jpg,31,62
5137,../../../Scenario9/unit1/camera_data/image_BS2_41940_17_57_50.jpg,9,17
2704,../../../Scenario9/unit1/camera_data/image_BS2_23706_17_24_03.jpg,14,27
4971,../../../Scenario9/unit1/camera_data/image_BS2_40571_17_55_18.jpg,7,14
4655,../../../Scenario9/unit1/camera_data/image_BS2_37965_17_50_28.jpg,28,55
152,../../../Scenario9/unit1/camera_data/image_BS2_3619_16_46_50.jpg,32,63
1033,../../../Scenario9/unit1/camera_data/image_BS2_10481_16_59_33.jpg,20,39
2509,../../../Scenario9/unit1/camera_data/image_BS2_22266_17_21_23.jpg,28,55
1443,../../../Scenario9/unit1/camera_data/image_BS2_14672_17_07_18.jpg,11,20
347,../../../Scenario9/unit1/camera_data/image_BS2_5370_16_50_04.jpg,14,27
3741,../../../Scenario9/unit1/camera_data/image_BS2_30979_17_37_31.jpg,22,43
2631,../../../Scenario9/unit1/camera_data/image_BS2_23167_17_23_03.jpg,28,55
1671,../../../Scenario9/unit1/camera_data/image_BS2_16267_17_10_16.jpg,7,14
707,../../../Scenario9/unit1/camera_data/image_BS2_8232_16_55_23.jpg,30,59
5532,../../../Scenario9/unit1/camera_data/image_BS2_44923_18_03_22.jpg,23,45
2676,../../../Scenario9/unit1/camera_data/image_BS2_23469_17_23_36.jpg,26,52
3351,../../../Scenario9/unit1/camera_data/image_BS2_28266_17_32_30.jpg,23,46
1747,../../../Scenario9/unit1/camera_data/image_BS2_17068_17_11_45.jpg,2,3
4877,../../../Scenario9/unit1/camera_data/image_BS2_40030_17_54_18.jpg,8,2
1401,../../../Scenario9/unit1/camera_data/image_BS2_14058_17_06_10.jpg,13,24
1018,../../../Scenario9/unit1/camera_data/image_BS2_10466_16_59_31.jpg,6,11
2888,../../../Scenario9/unit1/camera_data/image_BS2_25156_17_26_44.jpg,25,48
5695,../../../Scenario9/unit1/camera_data/image_BS2_46042_18_05_26.jpg,18,34
1650,../../../Scenario9/unit1/camera_data/image_BS2_15961_17_09_42.jpg,30,59
2241,../../../Scenario9/unit1/camera_data/image_BS2_20327_17_17_47.jpg,31,62
4865,../../../Scenario9/unit1/camera_data/image_BS2_39479_17_53_16.jpg,24,47
1503,../../../Scenario9/unit1/camera_data/image_BS2_14969_17_07_52.jpg,30,59
88,../../../Scenario9/unit1/camera_data/image_BS2_3294_16_46_14.jpg,3,6
5677,../../../Scenario9/unit1/camera_data/image_BS2_46024_18_05_24.jpg,2,2
2700,../../../Scenario9/unit1/camera_data/image_BS2_23702_17_24_02.jpg,11,21
522,../../../Scenario9/unit1/camera_data/image_BS2_6797_16_52_43.jpg,2,3
5389,../../../Scenario9/unit1/camera_data/image_BS2_44043_18_01_44.jpg,6,11
1557,../../../Scenario9/unit1/camera_data/image_BS2_15537_17_08_55.jpg,2,2
4476,../../../Scenario9/unit1/camera_data/image_BS2_36908_17_48_31.jpg,6,11
5399,../../../Scenario9/unit1/camera_data/image_BS2_44053_18_01_45.jpg,14,27
3457,../../../Scenario9/unit1/camera_data/image_BS2_28897_17_33_40.jpg,32,62
3249,../../../Scenario9/unit1/camera_data/image_BS2_27623_17_31_18.jpg,16,34
5378,../../../Scenario9/unit1/camera_data/image_BS2_43764_18_01_13.jpg,31,62
1202,../../../Scenario9/unit1/camera_data/image_BS2_12171_17_02_40.jpg,20,39
2136,../../../Scenario9/unit1/camera_data/image_BS2_19669_17_16_34.jpg,26,51
4738,../../../Scenario9/unit1/camera_data/image_BS2_38607_17_51_39.jpg,24,47
5309,../../../Scenario9/unit1/camera_data/image_BS2_43474_18_00_40.jpg,17,32
