index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,,unit1_beam_index,seq_index,time_stamp[UTC],unit2_direction,unit2_num_sat,unit2_sat_used,unit2_fix_type,unit2_DGPS,unit2_PDOP,unit2_HDOP
1998,./unit1/camera_data/image_BS1_8114_03_37_17.jpg,./unit1/mmWave_data/mmWave_power_2148.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2148.txt,,14,25,['03-37-17-142'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
1999,./unit1/camera_data/image_BS1_8115_03_37_17.jpg,./unit1/mmWave_data/mmWave_power_2149.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2149.txt,,12,25,['03-37-17-284'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
2000,./unit1/camera_data/image_BS1_8116_03_37_17.jpg,./unit1/mmWave_data/mmWave_power_2150.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2150.txt,,11,25,['03-37-17-426'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2001,./unit1/camera_data/image_BS1_8117_03_37_17.jpg,./unit1/mmWave_data/mmWave_power_2151.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2151.txt,,11,25,['03-37-17-568'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2002,./unit1/camera_data/image_BS1_8118_03_37_17.jpg,./unit1/mmWave_data/mmWave_power_2152.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2152.txt,,11,25,['03-37-17-710'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2003,./unit1/camera_data/image_BS1_8119_03_37_17.jpg,./unit1/mmWave_data/mmWave_power_2153.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2153.txt,,8,25,['03-37-17-852'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2004,./unit1/camera_data/image_BS1_8120_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2154.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2154.txt,,11,25,['03-37-18-0'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2005,./unit1/camera_data/image_BS1_8121_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2155.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2155.txt,,7,25,['03-37-18-125'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
2006,./unit1/camera_data/image_BS1_8122_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2156.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2156.txt,,7,25,['03-37-18-250'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2007,./unit1/camera_data/image_BS1_8123_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2157.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2157.txt,,7,25,['03-37-18-375'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2008,./unit1/camera_data/image_BS1_8124_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2158.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2158.txt,,6,25,['03-37-18-500'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2009,./unit1/camera_data/image_BS1_8125_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2159.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2159.txt,,6,25,['03-37-18-625'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2010,./unit1/camera_data/image_BS1_8126_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2160.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2160.txt,,3,25,['03-37-18-750'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2011,./unit1/camera_data/image_BS1_8127_03_37_18.jpg,./unit1/mmWave_data/mmWave_power_2161.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2161.txt,,3,25,['03-37-18-875'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.2,0.6
2012,./unit1/camera_data/image_BS1_8128_03_37_19.jpg,./unit1/mmWave_data/mmWave_power_2162.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2162.txt,,2,25,['03-37-19-0'],1,23,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.2,0.6
2013,./unit1/camera_data/image_BS1_8129_03_37_19.jpg,./unit1/mmWave_data/mmWave_power_2163.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2163.txt,,3,25,['03-37-19-250'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.2,0.6
2014,./unit1/camera_data/image_BS1_8130_03_37_19.jpg,./unit1/mmWave_data/mmWave_power_2164.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2164.txt,,3,25,['03-37-19-500'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.2,0.6
2015,./unit1/camera_data/image_BS1_8131_03_37_19.jpg,./unit1/mmWave_data/mmWave_power_2165.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2165.txt,,2,25,['03-37-19-750'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2016,./unit1/camera_data/image_BS1_8573_03_38_16.jpg,./unit1/mmWave_data/mmWave_power_2166.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2166.txt,,2,26,['03-38-16-0'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
2017,./unit1/camera_data/image_BS1_8574_03_38_16.jpg,./unit1/mmWave_data/mmWave_power_2167.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2167.txt,,3,26,['03-38-16-500'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
2018,./unit1/camera_data/image_BS1_8575_03_38_17.jpg,./unit1/mmWave_data/mmWave_power_2168.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2168.txt,,3,26,['03-38-17-0'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.5,0.7
2019,./unit1/camera_data/image_BS1_8576_03_38_17.jpg,./unit1/mmWave_data/mmWave_power_2169.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2169.txt,,4,26,['03-38-17-142'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.7,0.8
2020,./unit1/camera_data/image_BS1_8577_03_38_17.jpg,./unit1/mmWave_data/mmWave_power_2170.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2170.txt,,4,26,['03-38-17-284'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2021,./unit1/camera_data/image_BS1_8578_03_38_17.jpg,./unit1/mmWave_data/mmWave_power_2171.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2171.txt,,3,26,['03-38-17-426'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.4,0.6
2022,./unit1/camera_data/image_BS1_8579_03_38_17.jpg,./unit1/mmWave_data/mmWave_power_2172.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2172.txt,,4,26,['03-38-17-568'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2023,./unit1/camera_data/image_BS1_8580_03_38_17.jpg,./unit1/mmWave_data/mmWave_power_2173.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2173.txt,,6,26,['03-38-17-710'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2024,./unit1/camera_data/image_BS1_8581_03_38_17.jpg,./unit1/mmWave_data/mmWave_power_2174.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2174.txt,,6,26,['03-38-17-852'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
2025,./unit1/camera_data/image_BS1_8582_03_38_18.jpg,./unit1/mmWave_data/mmWave_power_2175.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2175.txt,,7,26,['03-38-18-0'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.4,0.6
2026,./unit1/camera_data/image_BS1_8583_03_38_18.jpg,./unit1/mmWave_data/mmWave_power_2176.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2176.txt,,10,26,['03-38-18-142'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
2027,./unit1/camera_data/image_BS1_8584_03_38_18.jpg,./unit1/mmWave_data/mmWave_power_2177.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2177.txt,,11,26,['03-38-18-284'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2028,./unit1/camera_data/image_BS1_8585_03_38_18.jpg,./unit1/mmWave_data/mmWave_power_2178.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2178.txt,,11,26,['03-38-18-426'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
2029,./unit1/camera_data/image_BS1_8586_03_38_18.jpg,./unit1/mmWave_data/mmWave_power_2179.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2179.txt,,12,26,['03-38-18-568'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.4,0.6
2030,./unit1/camera_data/image_BS1_8587_03_38_18.jpg,./unit1/mmWave_data/mmWave_power_2180.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2180.txt,,13,26,['03-38-18-710'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
2031,./unit1/camera_data/image_BS1_8588_03_38_18.jpg,./unit1/mmWave_data/mmWave_power_2181.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2181.txt,,13,26,['03-38-18-852'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2032,./unit1/camera_data/image_BS1_8589_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2182.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2182.txt,,14,26,['03-38-19-0'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
2033,./unit1/camera_data/image_BS1_8590_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2183.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2183.txt,,14,26,['03-38-19-125'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2034,./unit1/camera_data/image_BS1_8591_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2184.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2184.txt,,17,26,['03-38-19-250'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2035,./unit1/camera_data/image_BS1_8592_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2185.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2185.txt,,16,26,['03-38-19-375'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2036,./unit1/camera_data/image_BS1_8593_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2186.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2186.txt,,17,26,['03-38-19-500'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
2037,./unit1/camera_data/image_BS1_8594_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2187.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2187.txt,,17,26,['03-38-19-625'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2038,./unit1/camera_data/image_BS1_8595_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2188.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2188.txt,,20,26,['03-38-19-750'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2039,./unit1/camera_data/image_BS1_8596_03_38_19.jpg,./unit1/mmWave_data/mmWave_power_2189.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2189.txt,,21,26,['03-38-19-875'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2040,./unit1/camera_data/image_BS1_8597_03_38_20.jpg,./unit1/mmWave_data/mmWave_power_2190.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2190.txt,,22,26,['03-38-20-0'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2041,./unit1/camera_data/image_BS1_8598_03_38_20.jpg,./unit1/mmWave_data/mmWave_power_2191.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2191.txt,,22,26,['03-38-20-142'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2042,./unit1/camera_data/image_BS1_8599_03_38_20.jpg,./unit1/mmWave_data/mmWave_power_2192.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2192.txt,,22,26,['03-38-20-284'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2043,./unit1/camera_data/image_BS1_8600_03_38_20.jpg,./unit1/mmWave_data/mmWave_power_2193.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2193.txt,,23,26,['03-38-20-426'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2044,./unit1/camera_data/image_BS1_8601_03_38_20.jpg,./unit1/mmWave_data/mmWave_power_2194.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2194.txt,,26,26,['03-38-20-568'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2045,./unit1/camera_data/image_BS1_8602_03_38_20.jpg,./unit1/mmWave_data/mmWave_power_2195.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2195.txt,,26,26,['03-38-20-710'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
2046,./unit1/camera_data/image_BS1_8603_03_38_20.jpg,./unit1/mmWave_data/mmWave_power_2196.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2196.txt,,27,26,['03-38-20-852'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2047,./unit1/camera_data/image_BS1_8605_03_38_21.jpg,./unit1/mmWave_data/mmWave_power_2197.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2197.txt,,29,26,['03-38-21-0'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
2048,./unit1/camera_data/image_BS1_8606_03_38_21.jpg,./unit1/mmWave_data/mmWave_power_2198.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2198.txt,,29,26,['03-38-21-142'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2049,./unit1/camera_data/image_BS1_8607_03_38_21.jpg,./unit1/mmWave_data/mmWave_power_2199.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2199.txt,,30,26,['03-38-21-284'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2050,./unit1/camera_data/image_BS1_8608_03_38_21.jpg,./unit1/mmWave_data/mmWave_power_2200.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2200.txt,,33,26,['03-38-21-426'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2051,./unit1/camera_data/image_BS1_8609_03_38_21.jpg,./unit1/mmWave_data/mmWave_power_2201.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2201.txt,,32,26,['03-38-21-568'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2052,./unit1/camera_data/image_BS1_8610_03_38_21.jpg,./unit1/mmWave_data/mmWave_power_2202.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2202.txt,,34,26,['03-38-21-710'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2053,./unit1/camera_data/image_BS1_8611_03_38_21.jpg,./unit1/mmWave_data/mmWave_power_2203.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2203.txt,,36,26,['03-38-21-852'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2054,./unit1/camera_data/image_BS1_8612_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2204.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2204.txt,,37,26,['03-38-22-0'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
2055,./unit1/camera_data/image_BS1_8613_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2205.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2205.txt,,37,26,['03-38-22-125'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2056,./unit1/camera_data/image_BS1_8614_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2206.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2206.txt,,37,26,['03-38-22-250'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2057,./unit1/camera_data/image_BS1_8615_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2207.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2207.txt,,38,26,['03-38-22-375'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2058,./unit1/camera_data/image_BS1_8616_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2208.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2208.txt,,39,26,['03-38-22-500'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2059,./unit1/camera_data/image_BS1_8617_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2209.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2209.txt,,39,26,['03-38-22-625'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2060,./unit1/camera_data/image_BS1_8618_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2210.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2210.txt,,42,26,['03-38-22-750'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2061,./unit1/camera_data/image_BS1_8619_03_38_22.jpg,./unit1/mmWave_data/mmWave_power_2211.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2211.txt,,42,26,['03-38-22-875'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2062,./unit1/camera_data/image_BS1_8620_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2212.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2212.txt,,45,26,['03-38-23-0'],0,24,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
2063,./unit1/camera_data/image_BS1_8621_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2213.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2213.txt,,45,26,['03-38-23-125'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2064,./unit1/camera_data/image_BS1_8622_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2214.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2214.txt,,46,26,['03-38-23-250'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
2065,./unit1/camera_data/image_BS1_8623_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2215.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2215.txt,,44,26,['03-38-23-375'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2066,./unit1/camera_data/image_BS1_8624_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2216.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2216.txt,,45,26,['03-38-23-500'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2067,./unit1/camera_data/image_BS1_8625_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2217.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2217.txt,,46,26,['03-38-23-625'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2068,./unit1/camera_data/image_BS1_8626_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2218.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2218.txt,,49,26,['03-38-23-750'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2069,./unit1/camera_data/image_BS1_8627_03_38_23.jpg,./unit1/mmWave_data/mmWave_power_2219.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2219.txt,,49,26,['03-38-23-875'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
2070,./unit1/camera_data/image_BS1_8628_03_38_24.jpg,./unit1/mmWave_data/mmWave_power_2220.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2220.txt,,51,26,['03-38-24-0'],0,21,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E9 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
